"Freq [MHz]","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []"
927.555555555556,-0.859528423556362,-0.903311602976157,-0.893111442760486,-0.94536709245364,-1.02541013449708,-0.966559570052827
927.777777777778,-0.854046162947812,-0.896755455672076,-0.886625156021193,-0.943279034798352,-1.01789318723167,-0.959580693419358
928,-0.848569589788597,-0.890236509032597,-0.880183109967131,-0.94134271717004,-1.0105225409174,-0.952731746182389
928.222222222222,-0.843099245923828,-0.883751541740422,-0.873781483157243,-0.939541414331073,-1.00329187033194,-0.946002962528876
928.444444444444,-0.837635712693345,-0.877297774433491,-0.867416869686024,-0.937860224068421,-0.996196192452882,-0.939386095920782
928.666666666667,-0.83217962768324,-0.870872774001936,-0.861086188113929,-0.936285869950381,-0.989231597727031,-0.932874168442226
928.888888888889,-0.826731699980195,-0.864474378115381,-0.854786609030796,-0.934806524784595,-0.982395021017052,-0.926461265367473
929.111111111111,-0.821292723701181,-0.858100635817578,-0.848515497505337,-0.933411653841177,-0.975684046107127,-0.920142366318634
929.333333333333,-0.815863589672979,-0.851749760842223,-0.842270367396091,-0.932091876164189,-0.969096739213121,-0.913913206058233
929.555555555556,-0.81044529519701,-0.845420094981745,-0.83604884510143,-0.930838842020234,-0.962631508075747,-0.907770159316872
929.777777777778,-0.805038951874291,-0.839110079392672,-0.829848640820621,-0.929645124527003,-0.956286983990178,-0.901710145147868
930,-0.799645791489924,-0.832818232164838,-0.823667525795945,-0.928504123637299,-0.950061924614151,-0.895730547176377
930.222222222222,-0.794267169975088,-0.82654313083541,-0.817503314326645,-0.927409980849302,-0.943955135670084,-0.889829146814064
930.444444444444,-0.788904569478953,-0.820283398809053,-0.811353849599852,-0.92635750322493,-0.937965409778853,-0.884004067074014
930.666666666667,-0.783559598595438,-0.814037694866589,-0.805216992587044,-0.9253420955016,-0.932091480691339,-0.878253725072937
930.888888888889,-0.778233990802459,-0.807804705119348,-0.799090613415309,-0.9243596992663,-0.926331991166812,-0.872576791671708
931.111111111111,-0.772929601183264,-0.801583136903031,-0.792972584750435,-0.923406738320354,-0.920685472721621,-0.866972156997223
931.333333333333,-0.767648401512303,-0.795371714213341,-0.786860776830735,-0.922480069498315,-0.915150335464567,-0.861438900824715
931.555555555556,-0.762392473800714,-0.78916917437029,-0.780753053871198,-0.921576938317104,-0.909724866261962,-0.85597626698981
931.777777777778,-0.757164002409144,-0.782974265664875,-0.774647271622148,-0.920694938924763,-0.904407233543142,-0.850583641153533
932,-0.752191708885775,-0.776798797918968,-0.768529368525036,-0.918848234695595,-0.89800086359835,-0.84404347076762
932.222222222222,-0.747483796020652,-0.77070023234128,-0.762477438758611,-0.916279960637148,-0.890711226531652,-0.836633277144919
932.444444444444,-0.742885360089144,-0.764684989667493,-0.756521666887792,-0.913772495981187,-0.88345552297083,-0.829306386183306
932.666666666667,-0.738403280269128,-0.758752616324532,-0.75066162398957,-0.911339009865202,-0.87623987499749,-0.822068680848152
932.888888888889,-0.734045244197936,-0.75290283030628,-0.744897067549989,-0.908994266325626,-0.869071388433458,-0.814926510030193
933.111111111111,-0.729819357295863,-0.747135565261072,-0.739227967285326,-0.906754710804551,-0.861958295790974,-0.807886710794673
933.333333333333,-0.725733382811839,-0.74145103071969,-0.73365453284029,-0.904638487159126,-0.854910104827756,-0.800956624684835
933.555555555556,-0.721793449867643,-0.735849795323272,-0.728177240947729,-0.90266534252978,-0.847937745424328,-0.794144105116439
933.777777777778,-0.718002076159304,-0.730332903155052,-0.722796856938295,-0.900856363480227,-0.841053703467549,-0.787457512055031
934,-0.714355453749021,-0.72490203809274,-0.717514440563461,-0.899233472634631,-0.83427212515407,-0.780905689168051
934.222222222222,-0.710840212044233,-0.719559758053754,-0.712331317267027,-0.897818604178427,-0.827608868574047,-0.774497917496607
934.444444444444,-0.707430345823809,-0.714309830411627,-0.707248980535127,-0.896632475377231,-0.821081471797308,-0.768243838428242
934.666666666667,-0.704085590933447,-0.709157710392926,-0.702268864456673,-0.895692889304283,-0.814708998587523,-0.762153337440531
934.888888888889,-0.700752902816614,-0.704111208344419,-0.697391882284317,-0.895012553581774,-0.808511715611611,-0.756236378851439
935.111111111111,-0.697372271803695,-0.699181360771188,-0.692617561301243,-0.894596493256059,-0.802510550799226,-0.750502780856939
935.333333333333,-0.693886509843413,-0.694383358468945,-0.687942520724705,-0.894439278187584,-0.796726284629268,-0.744961919762445
935.555555555556,-0.690252362517287,-0.689736795385038,-0.683357977254551,-0.894522464290721,-0.791178438824986,-0.739622352945192
935.777777777778,-0.686448870691048,-0.685262636220658,-0.678846057741472,-0.894812822355698,-0.785883854798441,-0.734491352274069
936,-0.682479748368128,-0.680969231203559,-0.674375275949544,-0.89526202371953,-0.780855000626913,-0.729574344126547
936.222222222222,-0.678369367013239,-0.676810216400836,-0.66989710416847,-0.89580837694867,-0.776098110293258,-0.724874259497313
936.444444444444,-0.67415475204522,-0.672601590255473,-0.66534825290333,-0.896380897546635,-0.771611335886691,-0.720390808622876
936.666666666667,-0.669877007905579,-0.667988450113707,-0.660664943045705,-0.896905461363892,-0.767383167254832,-0.716119709380333
936.888888888889,-0.665574696106887,-0.662721682238867,-0.655810373281825,-0.897312181446499,-0.763391420637029,-0.712051917159907
937.111111111111,-0.661280066948155,-0.657049188866532,-0.650801751060085,-0.897542688922804,-0.759603091030873,-0.708172924651515
937.333333333333,-0.657017795236154,-0.651456101423473,-0.64571279766627,-0.897555906682853,-0.755975281993021,-0.704462220342598
937.555555555556,-0.652805355141084,-0.646188147107935,-0.64064376005602,-0.897331250544725,-0.752457269951564,-0.70089301026811
937.777777777778,-0.648654198287608,-0.641248552754449,-0.635681441717454,-0.896868845714977,-0.748993554434412,-0.697432313154698
938,-0.644571152957694,-0.636564391154037,-0.630876908672885,-0.896187042413195,-0.745527542851293,-0.694041528629466
938.222222222222,-0.640559725636983,-0.632067697198708,-0.626246288978641,-0.895318000916343,-0.742005379666823,-0.690677546926366
938.444444444444,-0.636621174954796,-0.627711224544944,-0.621782947406956,-0.894302271466755,-0.738379400526732,-0.687294415230673
938.666666666667,-0.632755336474747,-0.623464709509377,-0.617469688711717,-0.893183151958771,-0.734610781850296,-0.683845504623249
938.888888888889,-0.628961227010724,-0.61930897714907,-0.613286641671465,-0.892001294210305,-0.730671135080749,-0.680286043100534
939.111111111111,-0.62523747316069,-0.615231578226982,-0.609215068248811,-0.890789687960083,-0.726543005714802,-0.676575810210129
939.333333333333,-0.621582607738579,-0.611224001345934,-0.605238615713713,-0.889568880032409,-0.722219422240951,-0.672681744997175
939.555555555556,-0.617995269757781,-0.607279935200952,-0.601343284952243,-0.888342135664139,-0.717702760401841,-0.668580215111488
939.777777777778,-0.614474333477893,-0.603394146165496,-0.597516864498614,-0.887090245109499,-0.713003233001256,-0.664258736173341
940,-0.611018981580195,-0.59956168686948,-0.593748189328408,-0.885765851315633,-0.70813729777127,-0.659717010343335
940.222222222222,-0.607628726869118,-0.595777256259311,-0.590026362004333,-0.884287580333487,-0.70312622085856,-0.654967254531594
940.444444444444,-0.60430337514153,-0.592034591693601,-0.586339965489398,-0.882534976345024,-0.697994967345467,-0.650033889154847
940.666666666667,-0.601042907633317,-0.588325804184363,-0.582676250777485,-0.880346333430726,-0.692771532511409,-0.644952735857822
940.888888888889,-0.597847243208207,-0.58464058172189,-0.579020268919254,-0.877522874227833,-0.687486789037831,-0.639769911215911
941.111111111111,-0.594715817237817,-0.580965193071154,-0.575353924109572,-0.873843860003333,-0.682174908630518,-0.634540595288055
941.333333333333,-0.591646887241789,-0.577281237153971,-0.571654952837759,-0.869097013695121,-0.676874417033447,-0.629327797657345
941.555555555556,-0.588636452004025,-0.573564119506187,-0.56789589441695,-0.863125480388743,-0.671629946383334,-0.624201140351156
941.777777777778,-0.585676670640034,-0.569781329767559,-0.564043230577894,-0.855885369276254,-0.666494731137727,-0.619235525994989
942,-0.582753731783399,-0.565890797486346,-0.560057062537951,-0.847498296117871,-0.661533796499561,-0.614509356798781
942.222222222222,-0.579845317258268,-0.561839996173825,-0.555891981876819,-0.838276983990274,-0.656827495410655,-0.610101714430707
942.444444444444,-0.576918201099302,-0.557567118853335,-0.551500148793,-0.828706207226128,-0.652474343912456,-0.606087624045931
942.666666666667,-0.573927117674602,-0.553006505838174,-0.546837861442415,-0.819377855164932,-0.648590641300132,-0.602530293677153
942.888888888889,-0.570816574703181,-0.548101097635441,-0.541876685522832,-0.810898497900298,-0.645301811432137,-0.5994692594032
943.111111111111,-0.567527161030808,-0.542823742484308,-0.53661885429516,-0.80379636428146,-0.642717157648052,-0.596904085149673
943.333333333333,-0.564006381922388,-0.537204769803092,-0.531113610347497,-0.798446247050599,-0.640878804482785,-0.594775206187857
943.555555555556,-0.560221259436732,-0.531354813151435,-0.525467128425366,-0.795014045260157,-0.639685136185523,-0.592946944230676
943.777777777778,-0.556167697013305,-0.525464562582282,-0.519836721702387,-0.793412686750036,-0.638818877107531,-0.591201755306253
944,-0.551872470866618,-0.519768278390229,-0.514404527686013,-0.793268470246184,-0.637749557182243,-0.589256372016798
944.222222222222,-0.547387928168122,-0.514480489394904,-0.509337202281301,-0.793919906242019,-0.635872069429863,-0.586805332890931
944.444444444444,-0.542783792673645,-0.509738287801737,-0.504748590269475,-0.794491671687965,-0.632736438478233,-0.583584134915032
944.666666666667,-0.538141339118418,-0.505579273061645,-0.500681772891242,-0.794071627770653,-0.62820971721067,-0.579429711222256
944.888888888889,-0.533552343060616,-0.501958512110378,-0.497114931669925,-0.791951856239989,-0.62245755248589,-0.574312609464369
945.111111111111,-0.529121102727865,-0.498784860878218,-0.493982752267709,-0.787820808711596,-0.61579743144892,-0.568328794741935
945.333333333333,-0.5249647730006,-0.495955053928656,-0.491200902971075,-0.781800217482747,-0.608550407919342,-0.561659817179058
945.555555555556,-0.521206423418013,-0.493375267817905,-0.488685003722972,-0.774321914357511,-0.600960641177237,-0.554522412813389
945.777777777778,-0.517957520459458,-0.490970286699593,-0.486361514576823,-0.765937283425443,-0.593177817768711,-0.547126401819169
946,-0.515292386459427,-0.488684641690036,-0.48417189559276,-0.757160168958229,-0.585272128433574,-0.53964940502043
946.222222222222,-0.51322445631558,-0.486479978284159,-0.48207261257639,-0.748386276308501,-0.577259554913552,-0.532227508543334
946.444444444444,-0.511697148192287,-0.48433137271543,-0.480033224615919,-0.739878168366779,-0.569129440557068,-0.524956638359968
946.666666666667,-0.510596165826692,-0.482223941989453,-0.478034009779172,-0.731785813658977,-0.560875855315053,-0.517899229239099
946.888888888889,-0.509778122505093,-0.480150266989188,-0.476063926595516,-0.72417790023771,-0.552537577821624,-0.511092456381544
947.111111111111,-0.509102124616592,-0.478108786136213,-0.47411931121531,-0.717070690550128,-0.544246209629417,-0.504556235915751
947.333333333333,-0.508452328311972,-0.47610325450454,-0.47220350757255,-0.710449898776074,-0.536262616821616,-0.498301020278569
947.555555555556,-0.50774715115869,-0.474143464602702,-0.470327400118366,-0.704285507559473,-0.528953346311499,-0.492338300868075
947.777777777778,-0.506937697592043,-0.472247419707405,-0.468509959169429,-0.698540994361792,-0.522662532082488,-0.486707140070956
948,-0.506000515607983,-0.470443725297714,-0.466774924067032,-0.69317859167812,-0.517524743060757,-0.481588220201731
948.222222222222,-0.504928965782383,-0.468764706726017,-0.465133589171605,-0.688161852056982,-0.513371059300872,-0.477970176113235
948.444444444444,-0.503725538400577,-0.467197893596931,-0.463546429897875,-0.683456326984919,-0.509821079168642,-0.478678533203566
948.666666666667,-0.502395851881496,-0.465591788311821,-0.461905288601937,-0.679028718406609,-0.5064663973965,-0.472986778114165
948.888888888889,-0.500944182819907,-0.46375015985291,-0.460114428317101,-0.67484440870707,-0.502996814155855,-0.465918789819163
949.111111111111,-0.49937006552469,-0.461719870835793,-0.458185000306206,-0.670862741460508,-0.49922690763529,-0.460680467769655
949.333333333333,-0.497665529374768,-0.459673596550681,-0.456195177486872,-0.667028714359002,-0.495067001394458,-0.456313935821291
949.555555555556,-0.495812790424417,-0.45769391775409,-0.454209956305234,-0.663258857205233,-0.490486345735513,-0.452472423891119
949.777777777778,-0.493782678865364,-0.455787872335726,-0.452260326056755,-0.659418544391088,-0.485489853052219,-0.449030387234179
950,-0.491534834337939,-0.453939527146191,-0.450354922426255,-0.655290362527552,-0.480111478424675,-0.445904039269225
950.222222222222,-0.489021709597936,-0.452130095577243,-0.448491676107057,-0.650546246559144,-0.474420422601634,-0.442934530914792
950.444444444444,-0.486199192541566,-0.450342029142414,-0.446663477105362,-0.644774451117176,-0.468533526131336,-0.43970737426443
950.666666666667,-0.483045707345319,-0.448559059473139,-0.444860212660435,-0.637668388230535,-0.462624058447391,-0.435344727511605
950.888888888889,-0.479586776477885,-0.44676582530216,-0.443069440557817,-0.629422166917717,-0.456914340313229,-0.428949675371886
951.111111111111,-0.475913215734695,-0.444947860496529,-0.441276896750745,-0.620982773883544,-0.451642629428266,-0.421346047934591
951.333333333333,-0.472175613877448,-0.443091984550412,-0.439467354055645,-0.613580131040635,-0.44700831159494,-0.414813666495828
951.555555555556,-0.468547495218829,-0.441186961590183,-0.437625925081157,-0.607878885992921,-0.443118144532399,-0.410183243271657
951.777777777778,-0.465173416447971,-0.439224248487507,-0.43573959644634,-0.603767892117128,-0.439962505715721,-0.406880449553875
952,-0.462132410623357,-0.437198647911789,-0.433798599665464,-0.60077667008151,-0.437433568202092,-0.404269575493017
952.222222222222,-0.459433933602889,-0.435108709885604,-0.431797229886204,-0.598455953722926,-0.435371105534562,-0.402000583545978
952.444444444444,-0.457038613822238,-0.432956785811268,-0.429733920572127,-0.596501391342454,-0.433609967444762,-0.399915804691797
952.666666666667,-0.45488516237934,-0.430748721747872,-0.427610668832735,-0.594737281100386,-0.432011467892652,-0.397949814693211
952.888888888889,-0.452910608110491,-0.428493262697827,-0.425432134593434,-0.593070213147388,-0.43047558709317,-0.39607743199223
953.111111111111,-0.451060831935603,-0.426201305593688,-0.423204813267181,-0.591451486782744,-0.428939817517661,-0.394290438191366
953.333333333333,-0.449293824905824,-0.423885173206668,-0.420936610901194,-0.589852909169137,-0.42737191816772,-0.392587396546586
953.555555555556,-0.44757905619856,-0.42155808502754,-0.41863699763704,-0.588252046112283,-0.425761558862751,-0.390968983486081
953.777777777778,-0.445895383747285,-0.419233983398202,-0.41631773469197,-0.586622976369412,-0.424113146130514,-0.389435456133201
954,-0.444228807075188,-0.416927837404175,-0.413993968838643,-0.584930185394213,-0.42244024788213,-0.387984692950574
954.222222222222,-0.442570611280152,-0.414656467353098,-0.41168524091946,-0.583124705628124,-0.420760900380811,-0.386609995770171
954.444444444444,-0.440916086051459,-0.412439718828754,-0.40941566717849,-0.581142774958034,-0.419092252872492,-0.385297224498141
954.666666666667,-0.439263914179761,-0.410301292643682,-0.407212354864214,-0.578908137856996,-0.417442321204111,-0.384021274773502
954.888888888889,-0.437616504654413,-0.408267576184312,-0.405101315410211,-0.576339444512717,-0.415797040906101,-0.382742769815916
955.111111111111,-0.435982426855522,-0.40636193378666,-0.403101077480273,-0.573363575447442,-0.414105561750629,-0.381407326342909
955.333333333333,-0.434385119152013,-0.404593224459729,-0.401215779606044,-0.569933789691593,-0.412278853084515,-0.379951288379189
955.555555555556,-0.432813324287072,-0.402943369804007,-0.399430768542036,-0.566048702818213,-0.41022432901584,-0.378317139292148
955.777777777778,-0.431143425306462,-0.40136560986226,-0.397713275209141,-0.561765262501709,-0.407908990227945,-0.376475910669477
956,-0.429661170438612,-0.399799797017839,-0.39601833633445,-0.557193968415293,-0.405390146699956,-0.374444521372884
956.222222222222,-0.428344529007013,-0.398193454657306,-0.394297449786222,-0.552430275179571,-0.402775805897025,-0.37228368222406
956.444444444444,-0.427220078935588,-0.396511265211822,-0.392506574684982,-0.547189622587883,-0.400162581019339,-0.370074884875465
956.666666666667,-0.426267017922274,-0.394729802520379,-0.390611337812165,-0.540321066468493,-0.397607006249433,-0.367891609287599
956.888888888889,-0.425350727234009,-0.392827092375124,-0.388589252754272,-0.533162965186861,-0.395130373700679,-0.365781439625102
957.111111111111,-0.42427839975635,-0.390776252653551,-0.386429968971979,-0.527629790837731,-0.392733576565016,-0.363763500322604
957.333333333333,-0.422947383961161,-0.388547293154351,-0.384134709197998,-0.522879813731325,-0.390408626583479,-0.361835275714613
957.555555555556,-0.421391354567059,-0.3861176438881,-0.381715569002796,-0.518442404431008,-0.388144797963271,-0.35998149252445
957.777777777778,-0.419700532445063,-0.383488663177912,-0.379194767294592,-0.51421291453442,-0.385931138508119,-0.358181115811306
958,-0.417951134636194,-0.380700211260694,-0.376603545220452,-0.510165592350361,-0.38375711394988,-0.356411623902565
958.222222222222,-0.416188443476724,-0.377831871055227,-0.373980306409737,-0.506285523423661,-0.381612442701924,-0.354651137448395
958.444444444444,-0.414434592977369,-0.374984838936913,-0.371367759952519,-0.502557268769003,-0.379486680056034,-0.35287922456595
958.666666666667,-0.412698689349732,-0.372252513906253,-0.36880918407373,-0.498964423443585,-0.377368960602305,-0.351077014230634
958.888888888889,-0.410983445993789,-0.369696877663187,-0.366344321624738,-0.49549072004106,-0.375248608313789,-0.349227005255999
959.111111111111,-0.409288732978292,-0.36734167726775,-0.364005666463446,-0.492120915358524,-0.373118623751967,-0.347312777648222
959.333333333333,-0.40761330681861,-0.365180165897098,-0.361815874139999,-0.488841267405576,-0.370988348594113,-0.34531870447841
959.555555555556,-0.405955604254213,-0.363188285707693,-0.359786734209987,-0.485639703547491,-0.368925215819903,-0.343229704361641
959.777777777778,-0.404314083261629,-0.36133604665937,-0.357919712262092,-0.482505799694059,-0.367182414959448,-0.341031046432711
960,-0.402687352940434,-0.359594547002502,-0.356207694432562,-0.479430658856186,-0.366491025570596,-0.338708207448769
